name,firstdet,firstdetmag,jump,lastnondet,texp,gap,Npre_g,Npre_r,Npost_g,Npost_r,slope_peak_r,slope_peak_g,slope_peak_r10,slope_peak_g10,peakr,peakre,peakg,peakge,peakrmjd,peakgmjd,redshift,peakr_app,peakg_app,mean_EW,AV_NaD,colorexcess,Avhost,peakrhost,peakghost,peakr_apphost,peakg_apphost,magnitude_change_after,magnitude_change_before,panstarrs_r_mag,panstarrs_r_mag_err,pipeline_ineffciency_host,pipeline_ineffciency_targetbyhost
ZTF21abcacpa,59353.39,-16.01,0.44,59348.45,59350.92,5.0,6.0,11.0,17.0,31.0,-0.0,-0.0,-0.02,-0.06,-16.45,0.0,-16.48,0.0,59364.45,59358.39,0.027,18.98251871773459,18.952518717734588,,,-0.0828620977183001,0.0,-16.45,-16.48,18.98,18.95,0.6,,22.90089021414528,0.02903202043561347,0.9735124422779419,0.9902612820783152
ZTF21abcmzvk,59356.21,-16.24,1.38,59352.27,59354.24,4.0,0.0,5.0,16.0,168.0,-0.0,-0.0,-0.01,-0.03,-17.62,0.0,-17.74,0.0,59369.27,59356.21,0.03006,18.05058211588938,17.930582115889383,,,-0.4047692968362803,0.0,-17.62,-17.74,18.05,17.93,0.2,,21.92626541985427,0.010718215931953982,0.9966738465437436,0.9897889043772016
ZTF21abcpbqd,59359.31,-17.01,0.29,59359.23,59359.27,0.0,4.0,4.0,16.0,18.0,-0.0,-0.0,-0.02,-0.05,-17.3,0.0,-17.09,0.0,59370.25,59365.31,0.02574,18.026703158153975,18.236703158153976,,,0.1579218563825625,0.49,-17.72,-17.68,17.6,17.65,0.3,,19.220788666112117,0.0018035126484359837,0.9968474104554993,0.8275879984599944
ZTF21abfiuqf,59376.3,-16.33,0.49,59374.43,59375.365000000005,2.0,8.0,12.0,47.0,45.0,-0.0,-0.0,-0.01,-0.04,-16.82,0.0,-16.56,0.0,59385.3,59381.34,0.02364,18.318490350251324,18.578490350251325,,,0.0673504250127393,0.21,-17.0,-16.81,18.14,18.33,0.6,,22.49916056126318,0.016071671477132687,0.9939364524480939,0.9927236966153765
ZTF21abfjaxa,59373.23,-14.65,1.02,59371.22,59372.225000000006,2.0,11.0,37.0,2.0,121.0,-0.0,0.01,-0.01,,-15.67,0.0,-14.76,0.0,59390.23,59396.22,0.02303,19.410730928162614,20.320730928162618,1.9549999999999998,1.5249,0.6638810239789518,2.05,-17.43,-17.19,17.65,17.89,0.2,,20.372634762692766,0.002500791367088444,0.9333958358665313,0.7872472948092922
ZTF21abfjdev,59367.25,-15.63,1.36,59365.21,59366.23,2.0,1.0,4.0,1.0,14.0,-0.0,0.08,-0.02,,-16.99,0.0,-16.57,0.0,59402.23,59384.25,0.03159,18.790845768083923,19.21084576808392,,,-0.2177338920403828,0.0,-16.99,-16.57,18.79,19.21,0.5,,23.540090976377314,0.03633700758356816,0.9826355121740015,0.9961393715846661
ZTF21abfoytp,59376.3,-15.97,0.29,59371.3,59373.8,5.0,0.0,26.0,9.0,13.0,-0.0,-0.02,-0.02,-0.01,-16.26,0.0,-15.86,0.0,59451.3,59376.34,0.03143,19.50956250374225,19.90956250374225,1.06,0.8268000000000001,0.1637270219290557,0.49,-16.68,-16.45,19.08,19.32,,0.2,21.471527473972657,0.009224555005461993,0.9181543716903996,0.9190289408479714
ZTF21abgilzj,59295.42,-17.16,0.96,59282.52,59288.97,13.0,0.0,139.0,21.0,160.0,-0.0,-0.0,-0.03,-0.05,-18.12,0.0,-18.05,0.0,59316.42,59300.48,0.029,17.470919403699543,17.540919403699544,,,-0.2820618339716002,0.0,-18.12,-18.05,17.47,17.54,0.8,,21.883061657967588,0.010548393571541158,0.9990960119315082,0.9943769975107167
ZTF21abglcxm,59378.25,-14.36,0.93,59376.3,59377.275,2.0,0.0,16.0,11.0,1.0,0.0,-0.02,,-0.02,-15.29,0.0,-14.83,0.0,59446.25,59380.25,0.01125,18.215696460290552,18.675696460290553,,,0.1446844456164384,0.42,-15.65,-15.33,17.85,18.17,,0.1,21.831171617319868,0.01228842866336628,0.9951832694007038,0.9863784859724468
ZTF21abhhrpj,59381.4,-16.78,1.1,59379.44,59380.42,2.0,4.0,8.0,136.0,165.0,-0.0,-0.0,-0.01,-0.03,-17.88,0.0,-17.93,0.0,59392.4,59390.41,0.0292,17.7261661041917,17.6761661041917,,,-0.2767456578092605,0.0,-17.88,-17.93,17.73,17.68,0.4,,21.26736873667388,0.005522755536443005,0.9983950720537806,0.9852135776546465
ZTF21abiblpl,59391.32,-16.69,0.61,59387.42,59389.37,4.0,2.0,9.0,34.0,185.0,-0.0,-0.0,-0.02,-0.04,-17.3,0.0,-17.35,0.0,59407.32,59394.42,0.02736,18.161862372493072,18.11186237249307,,,-0.4054090072087489,0.0,-17.3,-17.35,18.16,18.11,0.3,,22.702596796468764,0.024659177107751038,0.9957307795723149,0.9951280139220079
ZTF21abioeyq,59395.22,-15.02,2.72,59394.19,59394.705,1.0,13.0,17.0,8.0,39.0,-0.0,-0.0,-0.02,-0.06,-17.74,0.0,-17.67,0.0,59409.22,59405.25,0.02251,17.29029258609928,17.360292586099277,,,-0.1814889174861902,0.0,-17.74,-17.67,17.29,17.36,0.7,,23.183400471069238,0.034164981251080515,0.999397905468812,0.9989257266972765
ZTF21abjcjmc,59399.22,-17.15,0.87,59397.35,59398.285,2.0,14.0,14.0,46.0,47.0,-0.0,-0.01,-0.02,-0.05,-18.02,0.0,-18.01,0.0,59409.22,59406.26,0.02974,17.626826765792213,17.63682676579221,,,-0.0570884663905353,0.0,-18.02,-18.01,17.63,17.64,0.9,,24.174114816565535,0.07137138342130266,0.9987163267892202,0.9994836480041538
ZTF21abjcliz,59372.32,-15.61,1.55,59371.37,59371.845,1.0,15.0,46.0,1.0,49.0,-0.0,0.01,-0.03,,-17.16,0.0,-15.69,0.0,59464.32,59484.27,0.03146,18.611682389645313,20.081682389645316,,,0.4445003730175927,1.34,-18.31,-17.28,17.46,18.49,0.9,0.4,20.735293517283434,0.005400181594571799,0.988332589870083,0.9315272761622201
ZTF21abkajar,59403.2,-15.07,1.94,59402.23,59402.715,1.0,0.0,4.0,3.0,109.0,-0.0,-0.01,-0.0,,-17.01,0.0,-16.79,0.0,59429.2,59414.24,0.01682,17.378244186631537,17.59824418663154,1.3,1.014,-0.5625474128199803,0.0,-17.01,-16.79,17.38,17.6,0.3,,20.085842423853734,0.002434011528942296,0.9992661412189053,0.9632045229988592
ZTF21ablvzhp,59411.4,-17.66,0.46,59407.42,59409.41,4.0,4.0,7.0,39.0,60.0,-0.0,-0.0,-0.01,-0.03,-18.12,0.0,-18.07,0.0,59424.44,59418.4,0.02388,17.040814555648904,17.090814555648905,,,-0.3824090251184318,0.0,-18.12,-18.07,17.04,17.09,0.2,,22.695475519159977,0.021586766349110952,0.9996565840676868,0.9985970829659173
ZTF21abnlhxs,59419.41,-16.49,1.36,59416.44,59417.925,3.0,11.0,36.0,78.0,45.0,-0.0,-0.01,-0.01,-0.0,-17.85,0.0,-18.07,0.0,59469.45,59430.41,0.01299,15.970855530665617,15.750855530665618,,,-0.7310663928898118,0.0,-17.85,-18.07,15.97,15.75,0.4,0.1,20.219346240116966,0.002375514485756325,0.999969120001804,0.9932526747908293
ZTF21abnudtb,59418.39,-17.51,0.59,59415.44,59416.915,3.0,3.0,4.0,34.0,36.0,-0.0,-0.0,-0.01,-0.04,-18.1,0.0,-18.16,0.0,59429.39,59424.46,0.02641,17.283587389736674,17.223587389736675,,,-0.201481824509348,0.0,-18.1,-18.16,17.28,17.22,0.3,,20.847290245517854,0.0034757568825757104,0.9994069220165084,0.9855764742658598
ZTF21abouuat,59422.4,-17.07,0.49,59418.46,59420.43,4.0,3.0,11.0,65.0,64.0,-0.0,-0.0,-0.01,-0.02,-17.56,0.0,-17.44,0.0,59444.4,59426.45,0.01717,16.873540061367056,16.993540061367053,,,-0.4248323228332538,0.0,-17.56,-17.44,16.87,16.99,0.2,,21.670430228590803,0.008875144479789973,0.9997643351363572,0.9963393787709487
ZTF21abrluay,59434.36,-16.55,0.46,59430.44,59432.4,4.0,13.0,83.0,117.0,77.0,-0.0,-0.0,-0.0,-0.01,-17.01,0.0,-16.88,0.0,59484.36,59440.43,0.025,18.252160961410812,18.382160961410815,,,-0.3236337095113309,0.0,-17.01,-16.88,18.25,18.38,0.3,0.1,20.414826429505116,0.0032364594473076303,0.9947732603204533,0.934266925473157
ZTF21abtephz,59427.24,-14.52,2.22,59424.23,59425.735,3.0,21.0,47.0,1.0,15.0,-0.0,0.01,-0.02,,-16.74,0.0,-15.68,0.0,59501.18,59485.24,0.02277,18.31565340840316,19.37565340840316,,,0.0563892112093406,0.14,-16.86,-15.85,18.19,19.21,0.9,0.6,21.51770849945178,0.00624588773356306,0.9939748286765869,0.9785227765469752
ZTF21abvcxel,59449.45,-16.22,0.14,59449.41,59449.43,0.0,0.0,3.0,23.0,32.0,-0.0,-0.01,-0.0,-0.02,-16.36,0.0,-16.37,0.0,59456.47,59449.45,0.00994,16.874695689453574,16.864695689453573,,,-0.3039037837064064,0.0,-16.36,-16.37,16.87,16.86,0.2,,24.16156159176162,0.09995196804250585,0.9997637212733406,0.9997745268151368
ZTF21abvcxid,59451.47,-16.06,1.05,59446.46,59448.965,5.0,3.0,10.0,22.0,19.0,-0.0,-0.0,-0.0,-0.02,-17.11,0.0,-16.93,0.0,59474.47,59461.44,0.03157,18.669438421313984,18.849438421313984,,,-0.2225780602501552,0.0,-17.11,-16.93,18.67,18.85,0.2,,22.33376314585612,0.018942369845930274,0.9867337216098726,0.9870948236666093
ZTF21acafqtj,59469.47,-16.85,0.26,59463.49,59466.48,6.0,0.0,3.0,23.0,28.0,-0.0,-0.01,-0.0,-0.02,-17.11,0.0,-16.95,0.0,59482.46,59470.49,0.0149,17.011889554279556,17.171889554279556,,,-0.2266446157387495,0.0,-17.11,-16.95,17.01,17.17,0.2,,21.69475108677917,0.005890532345576512,0.9996782304048469,0.9958424289118293
ZTF21accdiqz,59471.43,-15.62,0.53,59467.42,59469.425,4.0,0.0,6.0,2.0,12.0,-0.0,-0.03,-0.02,-0.0,-16.15,0.0,-15.38,0.0,59491.43,59474.43,0.02008,18.62827107292521,19.398271072925205,,,0.5050117114536281,1.56,-17.49,-17.22,17.29,17.56,0.5,,22.291991174075086,0.016489774163140725,0.9878939291596961,0.9870861887516171
ZTF21acceboj,59471.46,-15.48,1.03,59470.5,59470.98,1.0,14.0,17.0,45.0,323.0,-0.0,-0.0,0.0,-0.02,-16.51,0.0,-16.34,0.0,59485.46,59480.48,0.01162,17.066576653369506,17.236576653369507,,,-0.2145562234514608,0.0,-16.51,-16.34,17.07,17.24,0.1,,20.855937107105678,0.005870395930108228,0.9996360820566295,0.9887633117801308
ZTF21accwcrh,59474.43,-16.89,0.61,59471.45,59472.94,3.0,3.0,5.0,12.0,12.0,-0.0,-0.0,-0.02,-0.05,-17.5,0.0,-17.39,0.0,59488.47,59483.43,0.03159,18.28084576808392,18.39084576808392,,,-0.1034956415013417,0.0,-17.5,-17.39,18.28,18.39,0.7,,22.783308974523507,0.01965080690284711,0.9944264819785583,0.9949155825116565
ZTF21acdcxaf,59476.43,-16.27,0.82,59474.4,59475.415,2.0,4.0,52.0,42.0,1.0,-0.0,-0.0,-0.02,-0.01,-17.09,0.0,-16.73,0.0,59554.43,59483.48,0.03068,18.625911699873118,18.985911699873117,,,-0.3658504216833739,0.0,-17.09,-16.73,18.63,18.99,0.8,0.3,21.976670892080655,0.019466759942131137,0.9879572987581235,0.9817596526088355
ZTF21acdezwk,59477.23,-17.63,0.61,59473.27,59475.25,4.0,6.0,8.0,26.0,22.0,-0.0,-0.0,-0.01,-0.05,-18.24,0.0,-18.28,0.0,59490.23,59483.29,0.03234,17.593001791197022,17.55300179119702,,,-0.0270864967997386,0.0,-18.24,-18.28,17.59,17.55,0.5,,22.41718494084543,0.018211021093678694,0.9988103505869362,0.9964492648446194
ZTF21acdoyqt,59480.14,-14.93,0.58,59478.17,59479.155,2.0,2.0,9.0,24.0,26.0,-0.0,-0.0,-0.0,-0.03,-15.51,0.0,-15.43,0.0,59493.18,59487.14,0.0133,18.36257958491978,18.442579584919777,,,-0.1603983075626219,0.0,-15.51,-15.43,18.36,18.44,0.1,,23.218199923459046,0.038332126953484355,0.9933078525767247,0.9965717685457209
ZTF21acelnth,59485.33,-16.69,0.62,59484.39,59484.86,1.0,5.0,10.0,23.0,19.0,-0.0,-0.0,-0.01,-0.03,-17.31,0.0,-17.32,0.0,59506.41,59493.33,0.02549,17.995104522289484,17.985104522289483,,,-0.3523529742664893,0.0,-17.31,-17.32,18.0,17.99,0.6,,21.35588894499172,0.010620174980725153,0.9970632825262921,0.9819597726547895
ZTF21acfajbc,59488.49,-17.89,0.32,59485.49,59486.99,3.0,1.0,4.0,39.0,89.0,-0.0,-0.0,-0.01,-0.03,-18.21,0.0,-18.22,0.0,59499.47,59494.49,0.02465,17.020977739305046,17.010977739305048,,,-0.3291395199872401,0.0,-18.21,-18.22,17.02,17.01,0.6,,23.215836609049624,0.02847988297303364,0.9996715803284639,0.9992337396491998
ZTF21acgpjbx,59494.28,-16.85,0.54,59491.34,59492.81,3.0,1.0,6.0,37.0,31.0,-0.0,-0.0,-0.01,-0.04,-17.39,0.0,-17.31,0.0,59505.28,59496.36,0.02844,18.157674061276865,18.237674061276866,,,-0.1261161256792919,0.0,-17.39,-17.31,18.16,18.24,0.4,,23.799557959908093,0.05507405977920233,0.9957706817577565,0.9985768776908736
ZTF21acgqhru,59494.34,-16.31,0.32,59491.25,59492.795,3.0,1.0,28.0,27.0,22.0,-0.0,-0.0,-0.02,-0.03,-16.63,0.0,-16.39,0.0,59570.32,59496.34,0.01524,17.541442574759383,17.78144257475938,,,-0.2437932076766424,0.0,-16.63,-16.39,17.54,17.78,0.4,0.4,24.89408111045868,0.1461970971041714,0.9989406060019048,0.9997905462634448
ZTF21acgrrnl,59496.38,-15.66,0.65,59489.5,59492.94,7.0,2.0,24.0,22.0,9.0,-0.0,-0.0,-0.03,-0.02,-16.31,0.0,-15.96,0.0,59571.45,59500.38,0.0183,18.263796369348807,18.613796369348805,,,-0.2459057797687838,0.0,-16.31,-15.96,18.26,18.61,1.1,0.2,21.083995291841543,0.004907025592423598,0.9946352620234011,0.9674248347467054
ZTF21acgunkr,59496.47,-17.15,0.62,59484.5,59490.485,12.0,0.0,6.0,23.0,25.0,-0.0,-0.03,-0.01,-0.04,-17.77,0.0,-17.88,0.0,59505.47,59500.46,0.02604,17.582351269619846,17.472351269619846,,,-0.402604109611948,0.0,-17.77,-17.88,17.58,17.47,0.6,,23.056378154107996,0.02184712971529758,0.9988385074438607,0.9982828194755287
ZTF21achkqhi,59501.39,-16.92,0.68,59498.41,59499.9,3.0,2.0,18.0,10.0,26.0,-0.0,-0.0,-0.01,-0.02,-17.6,0.0,-17.54,0.0,59522.39,59507.42,0.0311,18.146112209353582,18.206112209353584,,,-0.3009140512369401,0.0,-17.6,-17.54,18.15,18.21,0.5,,22.930771272699317,0.022599613183218174,0.9958789147357938,0.9962890411373478
ZTF21achpqlr,59502.17,-16.66,0.18,59491.17,59496.67,11.0,0.0,3.0,6.0,26.0,-0.0,-0.03,-0.01,-0.01,-16.84,0.0,-16.66,0.0,59517.17,59504.17,0.01756,17.642950792476103,17.822950792476103,,,-0.0145031214311285,0.0,-16.84,-16.66,17.64,17.82,0.6,,23.115662514461768,0.03264992390465098,0.9986689295566519,0.9982802909058595
ZTF21aciiaio,59504.53,-14.14,1.93,59501.53,59503.03,3.0,0.0,13.0,3.0,20.0,-0.0,-0.01,-0.03,-0.02,-16.07,0.0,-15.49,0.0,59551.53,59523.55,0.01337,17.814093907741935,18.394093907741933,,,0.1120274405402711,0.35,-16.37,-15.91,17.51,17.98,1.1,0.7,23.065360296146814,0.0203023148917667,0.9980443786557271,0.9977969237966453
ZTF21acissla,59503.29,-15.22,1.18,59491.31,59497.3,12.0,14.0,11.0,1.0,1.0,0.02,0.02,,,-16.4,0.0,-15.4,0.0,59539.29,59538.19,0.02485,18.848849577536768,19.848849577536768,,,0.4100972866959336,1.27,-17.49,-16.91,17.76,18.34,0.2,,21.489958099541152,0.007599752954438819,0.9802607245556981,0.9604703770106103
ZTF21acjglei,59517.26,-16.36,0.19,59512.26,59514.76,5.0,0.0,5.0,8.0,14.0,-0.0,-0.01,-0.02,-0.03,-16.55,0.0,-16.28,0.0,59529.35,59517.26,0.01817,18.008102613229855,18.278102613229855,,,0.0199966229103892,0.07,-16.61,-16.36,17.95,18.19,0.7,,21.61071636763959,0.006722372982182883,0.9969763277749946,0.9861834511438741
ZTF21ackrkqq,59521.29,-16.18,0.2,59517.34,59519.315,4.0,0.0,0.0,6.0,14.0,-0.01,-0.03,-0.01,,-16.38,0.0,-16.62,0.0,59521.29,59521.31,0.0186,18.22959689588559,17.989596895885587,,,-0.4321648720120896,0.0,-16.38,-16.62,18.23,17.99,0.3,,22.024380896275716,0.013354990526062534,0.9950308895738212,0.9888306453026738
ZTF21aclmgzk,59524.25,-14.74,1.27,59520.34,59522.295,4.0,14.0,9.0,1.0,4.0,-0.0,-0.0,,,-16.01,0.0,-15.17,0.0,59539.25,59544.32,0.01752,18.467933155622386,19.307933155622386,,,0.3381995211148317,1.06,-16.92,-16.43,17.56,18.05,0.4,,21.453483159432132,0.006802175821853196,0.9915314310942653,0.9727852433727138
ZTF21acpqqgu,59536.49,-16.24,0.21,59532.52,59534.505,4.0,0.0,6.0,15.0,19.0,-0.0,-0.02,-0.01,-0.01,-16.45,0.0,-16.03,0.0,59549.49,59536.53,0.02065,18.389983573091154,18.809983573091152,,,0.0601164942485575,0.21,-16.63,-16.28,18.21,18.56,0.3,,21.97886931696825,0.00884812442447955,0.9928849485124335,0.9859722364924747
ZTF21acqxomi,59550.4,-16.62,0.07,59540.5,59545.45,10.0,,0.0,,11.0,-0.02,,-0.01,,-16.69,0.0,,,59550.4,,0.02541,18.608149006765654,,,,0.0007411443514171,0.0,-16.69,,18.61,,0.1,,20.48672723807248,0.002817349701186046,0.9884239755216301,0.9117965267058066
ZTF22aaacxkp,59600.37,-15.88,0.67,59598.0,59599.185,2.0,1.0,2.0,134.0,201.0,-0.0,-0.0,-0.0,-0.04,-16.55,0.0,-16.4,0.0,59622.37,59610.44,0.00797,16.20178406756931,16.351784067569312,,,-0.136505850405434,0.0,-16.55,-16.4,16.2,16.35,0.4,,22.08111344638808,0.01351583394411913,0.9999480619310286,0.9989090270480186
ZTF22aaahubo,59600.32,-14.75,1.14,59550.46,59575.39,50.0,0.0,37.0,13.0,15.0,-0.0,-0.02,-0.01,-0.01,-15.89,0.0,-15.08,0.0,59647.32,59622.26,0.0229,19.178227178680906,19.98822717868091,,,-0.1839356744352844,0.0,-15.89,-15.08,19.18,19.99,0.5,0.6,21.12402260807624,0.006893994741420014,0.959440235741305,0.9176701202575944
ZTF22aaaowlo,59623.48,-16.74,0.06,59606.0,59614.740000000005,17.0,0.0,3.0,22.0,29.0,-0.0,-0.03,-0.0,-0.02,-16.8,0.0,-16.71,0.0,59669.42,59623.48,0.02419,18.389325773094416,18.479325773094416,,,-0.1210411925466813,0.0,-16.8,-16.71,18.39,18.48,0.1,0.3,22.33331137403747,0.018256737191362133,0.9928954041340041,0.9905342670306579
ZTF22aaevwec,59676.4,-17.32,0.11,59674.46,59675.43,2.0,2.0,5.0,24.0,42.0,-0.0,-0.0,-0.01,-0.04,-17.43,0.0,-17.2,0.0,59686.39,59681.4,0.03121,18.323955914078482,18.553955914078482,,,0.1007466485565408,0.28,-17.67,-17.53,18.08,18.22,0.4,,20.001634974026743,0.0040355856907429285,0.9938618318313495,0.8919305025635718
ZTF22aafsqud,59683.25,-16.17,0.83,59682.4,59682.825,1.0,10.0,16.0,80.0,80.0,-0.0,-0.0,-0.01,-0.03,-17.0,0.0,-16.91,0.0,59698.38,59692.25,0.02344,18.11971595938357,18.20971595938357,,,-0.2091126597781491,0.0,-17.0,-16.91,18.12,18.21,0.3,,22.44769282070032,0.013060834930630774,0.9961157888329194,0.993824204672731
ZTF22aagvgwl,59687.36,-17.18,0.79,59682.29,59684.825,5.0,8.0,11.0,40.0,42.0,-0.0,-0.01,-0.02,-0.05,-17.97,0.0,-17.94,0.0,59699.36,59696.4,0.0251,17.3009916996797,17.330991699679696,,,-0.0288802106071446,0.0,-17.97,-17.94,17.3,17.33,0.7,,21.791084847523617,0.008811204631807028,0.9993832337084297,0.994844968764741
ZTF22aahhgjh,59693.23,-16.6,0.99,59690.43,59691.83,3.0,11.0,10.0,73.0,96.0,-0.0,-0.0,-0.02,-0.04,-17.59,0.0,-17.71,0.0,59703.26,59701.23,0.02991,18.069477787700794,17.949477787700793,,,-0.302053297807047,0.0,-17.59,-17.71,18.07,17.95,0.6,,22.623079746565246,0.019572188573600158,0.9965297802387413,0.9951974347553924
ZTF22aahyqkz,59689.43,-15.76,1.07,59679.49,59684.46,10.0,0.0,0.0,11.0,30.0,-0.01,-0.03,-0.02,-0.03,-16.83,0.0,-16.24,0.0,59689.43,59694.45,0.028,18.683105992699453,19.273105992699453,2.0,1.56,0.3017764447198445,0.92,-17.62,-17.33,17.89,18.18,0.5,,21.11179616087516,0.006252653655382772,0.9863247848931334,0.950372359403025
ZTF22aaijrci,59698.45,-16.8,0.12,59690.48,59694.465,8.0,0.0,0.0,16.0,84.0,-0.01,-0.05,-0.01,-0.04,-16.92,0.0,-16.96,0.0,59700.43,59698.45,0.0301,18.753534106892204,18.713534106892205,,,0.0526414045575006,0.14,-17.04,-17.13,18.63,18.55,0.5,,22.13078667985049,0.011546847040778671,0.9840123662334328,0.9822838354227499
ZTF22aajipum,59707.27,-15.66,0.76,59701.31,59704.28999999999,6.0,0.0,8.0,12.0,8.0,-0.0,-0.03,-0.01,-0.02,-16.42,0.0,-16.03,0.0,59733.27,59722.27,0.02585,18.916141379670734,19.306141379670734,,,0.0552171825947979,0.14,-16.54,-16.2,18.79,19.14,0.0,,22.827506918877646,0.0267159117684609,0.977105375628305,0.9901852671642491
ZTF22aajutqu,59712.18,-16.38,1.18,59710.22,59711.2,2.0,2.0,13.0,1.0,60.0,-0.0,0.21,-0.02,,-17.56,0.0,-17.46,0.0,59731.21,59714.18,0.02635,17.818551366139832,17.91855136613983,,,,0.0,-17.56,-17.46,17.82,17.92,0.9,,23.47122953763126,0.03309454360438955,0.9980246911543319,0.9985939663185105
ZTF22aajuufc,59712.19,-16.67,0.31,59711.18,59711.685,1.0,,3.0,,14.0,-0.0,,-0.01,,-16.98,0.01,,,59733.21,,0.027,18.452518717734588,,,,,0.0,-16.98,,18.45,,0.9,,21.589307233652658,0.005566946453959484,0.9918179483989145,0.9769304941064669
ZTF22aakdbia,59715.2,-13.7,0.72,59713.33,59714.265,2.0,5.0,106.0,67.0,63.0,-0.0,-0.0,-0.0,-0.02,-14.42,0.0,-13.93,0.0,59790.2,59718.22,0.00248,17.045707417254654,17.535707417254656,2.075,1.6185000000000003,0.1818575941386354,0.57,-14.91,-14.6,16.56,16.87,1.0,0.2,20.80416235283504,0.004088301631591529,0.9996527810963148,0.9883718901871605
ZTF22aakdqqg,59714.44,-15.35,2.47,59712.42,59713.43,2.0,7.0,15.0,55.0,107.0,-0.0,-0.0,-0.02,-0.04,-17.82,0.0,-17.56,0.0,59735.44,59724.45,0.01991,16.939531084089467,17.199531084089468,,,-0.0001980207130747,0.0,-17.82,-17.56,16.94,17.2,0.7,,21.152427197672942,0.005695589313364343,0.9997265934181192,0.9929799940309003
ZTF22aanrqje,59741.18,-14.02,0.25,59724.18,59732.68,17.0,0.0,50.0,24.0,81.0,-0.0,-0.02,-0.02,-0.02,-14.27,0.0,-13.21,0.0,59772.18,59768.17,0.00439,17.180845839403997,18.240845839403995,,,0.2801844783582136,0.85,-15.0,-14.21,16.45,17.24,0.2,,19.637040250098337,0.002140393809763209,0.999529350823268,0.9518062049556416
ZTF22aaolwsd,59751.43,-17.04,1.06,59743.43,59747.43,8.0,6.0,8.0,132.0,140.0,-0.0,-0.01,-0.02,-0.03,-18.1,0.0,-18.16,0.0,59766.43,59763.43,0.01404,15.8913772257077,15.831377225707701,,,-0.6144627798417263,0.0,-18.1,-18.16,15.89,15.83,0.6,,20.585227224273467,0.003602260554286375,0.9999741797671265,0.9958931075513708
ZTF22aapargp,59753.28,-16.04,1.21,59751.34,59752.31,2.0,3.0,8.0,29.0,50.0,-0.0,-0.0,-0.01,-0.02,-17.25,0.0,-16.95,0.0,59768.32,59765.28,0.03287,18.619150319047392,18.919150319047393,,,-0.2299847024754543,0.0,-17.25,-16.95,18.62,18.92,0.2,,24.228858309380485,0.08651249132653518,0.9881370909629988,0.9985246990357839
ZTF22aarskhm,59762.37,-15.82,1.01,59759.44,59760.905,3.0,13.0,11.0,38.0,46.0,-0.0,-0.0,-0.02,-0.05,-16.83,0.0,-16.64,0.0,59780.4,59771.37,0.0293,18.783751129759885,18.973751129759883,,,0.0978111497414113,0.28,-17.07,-16.97,18.54,18.64,0.6,,19.5864130352789,0.0019113684558917717,0.982905992730446,0.7558282484236266
ZTF22aarycqo,59765.39,-17.78,0.43,59757.45,59761.42,8.0,0.0,5.0,52.0,70.0,-0.0,-0.05,-0.02,-0.03,-18.21,0.0,-17.74,0.0,59779.4,59781.41,0.01886,16.430166195321384,16.900166195321386,,,0.3594684618540927,1.13,-19.18,-19.08,15.46,15.56,0.5,,19.954271461216454,0.002362512275476322,0.999913144313183,0.984931821751763
ZTF22aaslyzf,59768.21,-16.75,0.3,59766.29,59767.25,2.0,13.0,23.0,11.0,57.0,-0.0,-0.0,-0.0,-0.02,-17.05,0.0,-16.83,0.0,59804.21,59782.21,0.03196,18.756725666696877,18.97672566669688,,,-0.3327230929253916,0.0,-17.05,-16.83,18.76,18.98,0.1,,23.37888615147267,0.05222946982989731,0.9838989186940189,0.99555104691411
ZTF22aasojye,59768.39,-16.69,0.2,59765.45,59766.92,3.0,4.0,2.0,41.0,48.0,-0.0,-0.0,-0.0,-0.02,-16.89,0.0,-16.76,0.0,59774.45,59779.39,0.023,18.18785162092221,18.31785162092221,1.18,0.9204,-0.3882801996926038,0.0,-16.89,-16.76,18.19,18.32,0.2,,20.31699072970392,0.0031389656742771594,0.9954746630907999,0.9319213936953418
ZTF22aativsd,59774.36,-16.19,1.96,59772.44,59773.4,2.0,3.0,11.0,68.0,71.0,-0.0,-0.0,-0.02,-0.03,-18.15,0.0,-18.11,0.0,59786.36,59783.32,0.01828,16.421389119715734,16.461389119715733,,,-0.2375369319816434,0.0,-18.15,-18.11,16.42,16.46,0.5,,23.421546759960883,0.030465873026953395,0.9999148438195353,0.9996891088811051
ZTF22aatpwfw,59775.4,-16.42,0.51,59773.36,59774.380000000005,2.0,0.0,23.0,45.0,36.0,-0.0,-0.02,-0.01,-0.03,-16.93,0.0,-16.84,0.0,59793.4,59780.44,0.03109,18.815397799706275,18.905397799706275,2.02,1.5756000000000001,-0.133163744186194,0.0,-16.93,-16.84,18.82,18.91,0.2,,21.1580261835262,0.004273096661403374,0.9816666341803681,0.9456204223478455
ZTF22aattfmb,59776.29,-15.4,1.23,59775.34,59775.815,1.0,17.0,12.0,25.0,24.0,-0.0,-0.0,-0.02,-0.03,-16.63,0.0,-15.89,0.0,59808.29,59804.24,0.02349,18.494424282109502,19.2344242821095,4.73,3.6894000000000005,0.09902532583885,0.28,-16.87,-16.22,18.25,18.9,0.7,,20.812939081829544,0.004095857917621622,0.9910156044596785,0.9442138677939393
